Datetime,kobuki_bat,powerbank_bat,position_x,position_y,throughput_upload,throughput_download,cpu_usage,ram_usage,completed_service_name,completed_service_duration
55:47.0,,,,,,,,,,
55:47.2,,,1.028912344,-0.798600506,,,,,,
55:47.2,,,1.028679001,-0.791388116,,,,,,
55:47.2,,,1.028413166,-0.78292638,,,,,,
55:47.2,,,1.028159567,-0.773874793,,,,,,
55:47.2,,,,,6831.616211,,,,,
55:47.2,,,,,,31.79394531,,,,
55:47.2,,,1.027938403,-0.764287184,,,,,,
55:47.2,,,1.027799594,-0.753715696,,,,,,
55:47.2,,,1.027790264,-0.736715972,,,,,,
55:47.2,,,1.025233056,-0.744994332,,,,,,
55:47.2,,,1.025074281,-0.731562294,,,,,,
55:47.2,,,1.025082675,-0.724792994,,,,,,
55:47.4,,,,,8611.165039,,,,,
55:47.4,,,,,,18.33789063,,,,
55:47.9,,,,,,,,,,
55:48.9,,,,,,,,,,
55:49.4,,,1.015896727,-0.441358968,,,,,,
55:49.4,,,1.010591898,-0.445945827,,,,,,
55:49.4,,,,,9468.992188,,,,,
55:49.4,,,,,,45.70605469,,,,
55:49.4,,,1.00460053,-0.450878744,,,,,,
55:49.4,,,0.998402094,-0.455751532,,,,,,
55:49.4,,,0.987498515,-0.46391563,,,,,,
55:49.4,,,0.979380941,-0.46952727,,,,,,
55:49.5,,,0.97047124,-0.475371139,,,,,,
55:49.5,,,0.961202038,-0.481254167,,,,,,
55:49.5,,,0.951092487,-0.487428458,,,,,,
55:49.5,,,0.940021949,-0.493833001,,,,,,
55:49.7,,,,,9541.132813,,,,,
55:49.7,,,,,,26.75683594,,,,
55:49.8,82.7273,55.97,,,,,97,8.18737152,,
55:49.8,,,,,9377.30957,,,,,
55:49.8,,,,,,38.57714844,,,,
55:50.0,,,,,,,,,,
55:51.2,,,,,,,,,,
55:52.3,,,0.178543917,-0.236211897,,,,,,
55:52.3,,,0.163686549,-0.227082878,,,,,,
55:52.3,,,0.148976272,-0.217784595,,,,,,
55:52.3,,,0.134204027,-0.208100134,,,,,,
55:52.3,,,0.119871685,-0.198448357,,,,,,
55:52.3,,,0.105602945,-0.188668933,,,,,,
55:52.3,,,0.091364153,-0.178794887,,,,,,
55:52.3,,,0.069428733,-0.163469399,,,,,,
55:52.3,,,0.04961194,-0.149413899,,,,,,
55:52.3,,,0.042862168,-0.144593677,,,,,,
55:52.4,,,,,,,,,,
55:52.5,,,,,9193.726563,,,,,
55:52.5,,,,,,46.44433594,,,,
55:52.6,,,,,7071.743164,,,,,
55:52.6,,,,,,31.3984375,,,,
55:52.6,,,,,6654.508789,,,,,
55:52.6,,,,,,18.86035156,,,,
55:53.0,,,,,,,,,,
55:54.0,,,,,,,,,,
55:54.5,,,-0.064129895,-0.004289097,,,,,,
55:54.5,,,-0.05992332,-0.006018674,,,,,,
55:54.6,,,-0.058849131,-0.006454117,,,,,,
55:54.6,,,-0.05716516,-0.007127213,,,,,,
55:54.6,,,-0.055888371,-0.007631327,,,,,,
55:54.6,,,-0.055159538,-0.007912167,,,,,,
55:54.6,,,-0.055093061,-0.007932457,,,,,,
55:54.6,,,-0.055411144,-0.007801836,,,,,,
55:54.7,,,-0.056137267,-0.007517843,,,,,,
55:54.7,,,-0.057380916,-0.00703654,,,,,,
55:54.9,,,,,7799.677734,,,,,
55:54.9,,,,,,16.92578125,,,,
55:54.9,82.7273,55.88,,,,,93.8,8.18737152,,
55:54.9,82.7273,55.88,,,,,90,8.18737152,,
55:54.9,,,,,10090.5293,,,,,
55:54.9,,,,,,18.91992188,,,,
55:54.9,,,,,,,,,,
55:56.0,,,,,,,,,,
55:56.9,,,,,,,,,,
55:57.1,,,-0.002472504,-0.005183994,,,,,,
55:57.1,,,-0.002470135,-0.00518422,,,,,,
55:57.1,,,-0.002468967,-0.005184332,,,,,,
55:57.1,,,-0.002467401,-0.005184482,,,,,,
55:57.1,,,-0.002533736,-0.005177612,,,,,,
55:57.1,,,-0.003129122,-0.005116042,,,,,,
55:57.2,,,-0.004452009,-0.004979323,,,,,,
55:57.2,,,-0.006312958,-0.004787927,,,,,,
55:57.2,,,-0.007488805,-0.004672815,,,,,,
55:57.2,,,,,7649.726563,,,,,
55:57.2,,,,,,29.28320313,,,,
55:57.2,,,,,,,,,/IP_10_3_0_8/move_robot,10895
55:57.4,,,,,,,,,/IP_10_3_0_8/rosping_service,10318
55:57.5,,,,,4408.860352,,,,,
55:57.5,,,,,,26.03320313,,,,
55:57.9,,,,,,,,,,
55:58.0,,,-0.020251827,-0.006264197,,,,,,
55:58.9,,,,,,,,,,
55:59.3,,,-0.01485037,-0.005082804,,,,,,
55:59.3,,,-0.014849142,-0.00508291,,,,,,
55:59.3,,,,,5730.064453,,,,,
55:59.3,,,,,,39.05761719,,,,
55:59.3,,,-0.014847124,-0.005083083,,,,,,
55:59.3,,,-0.014846831,-0.005083111,,,,,,
55:59.3,,,-0.014844513,-0.005083312,,,,,,
55:59.3,,,-0.014843391,-0.00508341,,,,,,
55:59.3,,,-0.01484323,-0.005083424,,,,,,
55:59.3,,,-0.014842397,-0.005083496,,,,,,
55:59.3,,,-0.014841598,-0.005083566,,,,,,
55:59.4,,,-0.014840861,-0.00508363,,,,,,
55:59.5,,,,,,,,,/IP_10_3_0_8/trolley_parking_service,2260
55:59.6,,,,,8146.261719,,,,,
55:59.6,82.7273,55.97,,,,,96.9,8.18737152,,
55:59.6,,,,,,50.03125,,,,
55:59.6,,,,,6688.93457,,,,,
55:59.6,,,,,,30.21289063,,,,
55:59.9,,,,,,,,,,
56:00.9,,,,,,,,,,
56:01.2,,,-0.009655135,-0.004490894,,,,,,
56:01.2,,,-0.009654955,-0.004490909,,,,,,
56:01.2,,,-0.009654924,-0.004490911,,,,,,
56:01.3,,,,,7611.042969,,,,,
56:01.3,,,,,,22.28417969,,,,
56:01.6,,,-0.009657292,-0.004490717,,,,,,
56:01.6,,,-0.009657015,-0.00449074,,,,,,
56:01.7,,,-0.009656736,-0.004490763,,,,,,
56:01.7,,,-0.009656074,-0.004490817,,,,,,
56:01.8,,,-0.009655834,-0.004490837,,,,,,
56:01.9,,,,,,,,,,
56:01.9,,,-0.009655747,-0.004490844,,,,,,
56:02.0,,,-0.009655726,-0.004490845,,,,,,
56:02.6,,,-0.016410475,-0.005961981,,,,,,
56:02.6,,,,,6437.356445,,,,,
56:02.6,,,,,,19.02050781,,,,
56:02.6,,,-0.01641042,-0.005961988,,,,,,
56:02.6,,,-0.016410368,-0.005961994,,,,,,
56:02.6,,,-0.016410294,-0.005962004,,,,,,
56:02.6,,,-0.016410248,-0.005962009,,,,,,
56:02.6,,,-0.016410204,-0.005962015,,,,,,
56:02.7,,,-0.016410162,-0.00596202,,,,,,
56:02.7,,,-0.01641012,-0.005962025,,,,,,
56:02.7,,,-0.016410083,-0.00596203,,,,,,
56:02.7,,,-0.016409861,-0.005962058,,,,,,
56:02.9,,,,,,,,,,
56:02.9,,,,,7017.512695,,,,,
56:02.9,,,,,,17.58789063,,,,
56:03.9,,,,,,,,,,
56:04.2,,,-0.012684499,-0.00657468,,,,,,
56:04.3,,,-0.012684421,-0.00657469,,,,,,
56:04.3,,,-0.012684432,-0.006574688,,,,,,
56:04.3,,,-0.012684394,-0.006574693,,,,,,
56:04.3,,,-0.012684358,-0.006574698,,,,,,
56:04.3,,,-0.012684324,-0.006574702,,,,,,
56:04.3,,,-0.012684292,-0.006574707,,,,,,
56:04.3,,,-0.012684193,-0.00657472,,,,,,
56:04.3,,,-0.012684212,-0.006574717,,,,,,
56:04.3,,,-0.012684177,-0.006574722,,,,,,
56:04.3,,,,,7823.210938,,,,,
56:04.3,,,,,,36.85449219,,,,
56:04.3,85.6061,55.96,,,,,98.9,8.18737152,,
56:04.3,85.6061,55.96,,,,,100,8.18737152,,
56:04.6,,,,,7881.625,,,,,
56:04.6,,,,,,19.63085938,,,,
56:04.9,,,,,,,,,,
56:05.9,,,,,,,,,,
56:06.1,,,-0.014036627,-0.003344785,,,,,,
56:06.1,,,-0.014036594,-0.003344777,,,,,,
56:06.1,,,-0.014036605,-0.00334478,,,,,,
56:06.2,,,-0.014036605,-0.00334478,,,,,,
56:06.2,,,-0.014036598,-0.003344778,,,,,,
56:06.2,,,-0.009862892,-0.006080376,,,,,,
56:06.2,,,-0.009862879,-0.006080379,,,,,,
56:06.2,,,-0.009862866,-0.006080381,,,,,,
56:06.2,,,-0.009862842,-0.006080387,,,,,,
56:06.3,,,,,,33.04980469,,,,
56:06.3,,,,,7810.723633,,,,,
56:06.7,,,-0.014036628,-0.003344785,,,,,,
56:06.9,,,,,,,,,,
56:07.8,,,-0.015941256,-0.003125685,,,,,,
56:07.9,,,-0.015941257,-0.003125683,,,,,,
56:07.9,,,,,,,,,,
56:07.9,,,-0.015941258,-0.00312568,,,,,,
56:07.9,,,,,6981.390625,,,,,
56:07.9,,,,,,43.44628906,,,,
56:08.0,,,-0.015941261,-0.003125675,,,,,,
56:08.0,,,-0.015941261,-0.003125675,,,,,,
56:08.2,,,,,7218.027344,,,,,
56:08.2,,,,,,28.56542969,,,,
56:08.2,,,-0.015941264,-0.003125669,,,,,,
56:08.2,,,-0.015941265,-0.003125667,,,,,,
56:08.3,,,-0.015941265,-0.003125667,,,,,,
56:08.4,,,-0.015941265,-0.003125667,,,,,,
56:08.5,,,-0.015941267,-0.003125662,,,,,,
56:08.9,,,,,,,,,,
56:09.3,,,-0.016450974,-0.005089953,,,,,,
56:09.3,,,-0.016450989,-0.005089955,,,,,,
56:09.3,,,-0.016451002,-0.005089957,,,,,,
56:09.3,,,-0.016451016,-0.005089959,,,,,,
56:09.3,,,-0.016451044,-0.005089963,,,,,,
56:09.4,,,-0.016451055,-0.005089965,,,,,,
56:09.4,,,-0.016451059,-0.005089965,,,,,,
56:09.4,,,-0.01645107,-0.005089967,,,,,,
56:09.4,,,,,7999.505859,,,,,
56:09.4,,,,,,18.51367188,,,,
56:09.4,,,-0.01645108,-0.005089968,,,,,,
56:09.4,,,-0.016451088,-0.00508997,,,,,,
56:09.8,85.6061,55.99,,,,,97.3,8.18737152,,
56:09.8,,,,,8143.861328,,,,,
56:09.8,,,,,,20.45214844,,,,
56:09.9,,,,,,,,,,
56:10.9,,,,,,,,,,
56:11.4,,,0.159841791,-0.021073623,,,,,,
56:11.4,,,0.179229077,-0.022678985,,,,,,
56:11.4,,,0.189040502,-0.023491121,,,,,,
56:11.4,,,0.199100734,-0.024327195,,,,,,
56:11.4,,,0.211197833,-0.025337824,,,,,,
56:11.4,,,0.219008287,-0.025991265,,,,,,
56:11.5,,,0.228672344,-0.026800326,,,,,,
56:11.5,,,0.242975783,-0.028002656,,,,,,
56:11.5,,,0.257824302,-0.029259824,,,,,,
56:11.5,,,0.262624146,-0.029666817,,,,,,
56:11.6,,,,,8181.893555,,,,,
56:11.6,,,,,,21.89355469,,,,
56:11.7,,,,,,,,,/IP_10_3_0_8/reverse_robot,2159
56:11.7,,,,,5674.092773,,,,,
56:11.7,,,,,,29.60351563,,,,
56:11.9,,,,,,,,,,
56:12.9,,,,,,,,,,
56:13.1,,,0.519735738,-0.031614353,,,,,,
56:13.2,,,0.535414413,-0.03117315,,,,,,
56:13.2,,,0.543738226,-0.030808605,,,,,,
56:13.2,,,0.568218487,-0.029175117,,,,,,
56:13.2,,,0.584766331,-0.027734682,,,,,,
56:13.3,,,0.601026163,-0.025861954,,,,,,
56:13.3,,,0.617437251,-0.023543344,,,,,,
56:13.3,,,0.633841131,-0.020890521,,,,,,
56:13.3,,,0.650288014,-0.017682895,,,,,,
56:13.3,,,0.666681901,-0.014166052,,,,,,
56:13.4,,,,,5462.936523,,,,,
56:13.4,,,,,,24.34277344,,,,
56:13.9,,,,,,,,,,
56:15.4,,,,,,,,,,
56:15.9,,,,,,,,,,
56:16.0,,,0.893675181,0.021584575,,,,,,
56:16.0,,,,,7835.723633,,,,,
56:16.0,,,,,,41.49023438,,,,
56:16.0,,,0.89143764,0.009639492,,,,,,
56:16.1,,,0.888615478,-0.008729174,,,,,,
56:16.1,,,0.88723345,-0.018934477,,,,,,
56:16.1,85.6061,56.16,,,,,100,8.18737152,,
56:16.1,,,0.885922126,-0.029634254,,,,,,
56:16.1,,,0.884616259,-0.041217487,,,,,,
56:16.1,,,0.883390887,-0.053731848,,,,,,
56:16.1,,,0.881827733,-0.071574244,,,,,,
56:16.2,,,0.880613162,-0.087018912,,,,,,
56:16.3,,,,,6119.058594,,,,,
56:16.3,,,,,,50.18359375,,,,
56:16.3,,,,,3878.367188,,,,,
56:16.3,,,,,,33.29101563,,,,
56:16.9,85.6061,56.16,,,,,96.4,8.18737152,,
56:16.9,,,,,,,,,,
56:17.0,,,0.889859439,-0.000251048,,,,,,
56:17.9,,,,,,,,,,
56:18.2,,,1.035089345,-0.277776785,,,,,,
56:18.3,,,1.035213219,-0.280108171,,,,,,
56:18.3,,,1.035290659,-0.282646796,,,,,,
56:18.4,,,1.035307639,-0.283389912,,,,,,
56:18.4,,,,,5455.212891,,,,,
56:18.4,,,,,,19.80371094,,,,
56:18.4,,,1.035340084,-0.285008691,,,,,,
56:18.4,,,1.035345272,-0.286929724,,,,,,
56:18.4,,,1.035341572,-0.288776878,,,,,,
56:18.4,,,1.035313217,-0.290994941,,,,,,
56:18.4,,,1.035236458,-0.293640055,,,,,,
56:18.4,,,1.035029981,-0.298082489,,,,,,
56:18.7,,,,,6008.066406,,,,,
56:18.7,,,,,,18.04199219,,,,
56:18.9,,,,,,,,,,
56:19.9,,,,,,,,,,
56:20.7,,,,,,,,,/IP_10_3_0_8/move_robot,8985
56:20.7,,,,,6565.556641,,,,,
56:20.7,,,,,,19.56445313,,,,
56:20.7,,,1.027728424,-0.329891491,,,,,,
56:20.7,,,1.027727893,-0.329893615,,,,,,
56:20.7,,,1.027727417,-0.329895518,,,,,,
56:20.7,,,1.0277273,-0.329895976,,,,,,
56:20.7,,,1.021980502,-0.274700533,,,,,,
56:20.7,,,1.02198047,-0.274701722,,,,,,
56:20.7,,,1.02198044,-0.274702848,,,,,,
56:20.8,,,1.02198041,-0.274703982,,,,,,
56:20.8,,,1.021980384,-0.274704968,,,,,,
56:20.8,,,1.021980329,-0.274707023,,,,,,
56:20.8,,,,,,,,,/IP_10_3_0_8/rosping_service,6879
56:20.9,,,,,,,,,,
56:21.1,85.6061,56.46,,,,,97.2,8.18737152,,
56:21.1,,,,,8733.210938,,,,,
56:21.1,,,,,,30.19140625,,,,
56:21.1,,,,,7167.386719,,,,,
56:21.1,,,,,,18.72070313,,,,
56:21.9,,,,,,,,,,
56:22.9,,,,,,,,,,
56:23.1,,,1.021103784,-0.257809227,,,,,,
56:23.1,,,1.021103782,-0.257809264,,,,,,
56:23.2,,,1.021103779,-0.25780937,,,,,,
56:23.2,,,1.021103765,-0.257809786,,,,,,
56:23.2,,,1.021103765,-0.257809786,,,,,,
56:23.2,,,1.020068659,-0.271705951,,,,,,
56:23.2,,,,,6984.073242,,,,,
56:23.2,,,,,,45.72460938,,,,
56:23.4,,,,,6667.993164,,,,,
56:23.4,,,,,,42.54882813,,,,
56:23.5,,,1.02110383,-0.257807842,,,,,,
56:23.5,,,1.021103793,-0.257808938,,,,,,
56:23.8,,,1.021103789,-0.257809069,,,,,,
56:23.9,,,1.021103785,-0.257809189,,,,,,
56:23.9,,,,,,,,,,
56:24.9,,,,,,,,,,
56:25.2,,,1.02252619,-0.553425882,,,,,,
56:25.2,,,1.022661379,-0.567196257,,,,,,
56:25.2,,,1.022789982,-0.577149783,,,,,,
56:25.3,,,1.022953645,-0.587704543,,,,,,
56:25.3,,,1.023139838,-0.598201381,,,,,,
56:25.3,,,,,6841.018555,,,,,
56:25.3,,,,,,30.95214844,,,,
56:25.3,,,1.023464601,-0.614535559,,,,,,
56:25.3,,,1.023835307,-0.630004784,,,,,,
56:25.4,85.6061,56.46,,,,,96.8,8.18737152,,
56:25.4,85.6061,56.46,,,,,88.9,8.18737152,,
56:25.4,,,1.023975239,-0.635268118,,,,,,
56:25.4,,,1.024273449,-0.645671858,,,,,,
56:25.4,,,1.024599925,-0.65640039,,,,,,
56:25.7,,,,,7474.970703,,,,,
56:25.7,,,,,,16.9453125,,,,
56:25.7,,,,,8979.05957,,,,,
56:25.7,,,,,,19.46972656,,,,
56:25.9,,,,,,,,,,
56:26.9,,,,,,,,,,
56:28.0,,,,,,,,,,
56:28.2,,,1.040207564,-1.065444281,,,,,,
56:28.2,,,1.040180671,-1.070190518,,,,,,
56:28.2,,,1.040169043,-1.072181134,,,,,,
56:28.2,,,1.040154724,-1.074227935,,,,,,
56:28.2,,,1.040135237,-1.076436985,,,,,,
56:28.2,,,1.040103635,-1.079277679,,,,,,
56:28.2,,,1.040082052,-1.081073949,,,,,,
56:28.2,,,1.040053969,-1.082904491,,,,,,
56:28.2,,,1.040025249,-1.084560581,,,,,,
56:28.3,,,1.039997967,-1.086179835,,,,,,
56:28.4,,,,,7747.433594,,,,,
56:28.4,,,,,,23.67578125,,,,
56:28.5,,,,,7340.820313,,,,,
56:28.5,,,,,,30.41796875,,,,
56:29.0,,,,,,,,,,
56:29.9,,,,,,,,,,
56:30.4,,,,,,,,,/IP_10_3_0_8/trolley_parking_service,9743
56:30.7,,,1.037218595,-1.130332314,,,,,,
56:30.8,,,1.037219029,-1.130328439,,,,,,
56:30.8,,,,,6075.908203,,,,,
56:30.8,,,,,,16.70019531,,,,
56:30.8,,,1.037219642,-1.130322956,,,,,,
56:30.8,,,1.037220207,-1.1303179,,,,,,
56:30.8,,,1.037220561,-1.130314735,,,,,,
56:30.8,,,1.037224848,-1.130276736,,,,,,
56:30.8,,,1.048255889,-1.135228291,,,,,,
56:30.8,,,1.048256605,-1.135222188,,,,,,
56:30.8,,,1.04825732,-1.135216092,,,,,,
56:30.8,,,1.04825992,-1.135194455,,,,,,
56:31.0,,,,,,,,,,
56:31.1,85.6061,55.97,,,,,97.7,8.18737152,,
56:31.1,,,,,7961.233398,,,,,
56:31.1,,,,,,34.62109375,,,,
56:31.1,,,,,7494.068359,,,,,
56:31.1,,,,,,42.04199219,,,,
56:32.8,,,,,,,,,,
56:33.0,,,,,,,,,,
56:33.8,,,1.047305408,-1.130338069,,,,,,
56:33.8,,,1.047305464,-1.130337433,,,,,,
56:33.8,,,1.04730552,-1.130336792,,,,,,
56:33.8,,,1.047305679,-1.130335091,,,,,,
56:33.8,,,1.047305745,-1.130334325,,,,,,
56:33.8,,,1.047305803,-1.130333653,,,,,,
56:33.8,,,1.047305827,-1.130333386,,,,,,
56:33.8,,,1.047305864,-1.130332959,,,,,,
56:33.9,,,1.047305899,-1.130332548,,,,,,
56:33.9,,,1.047306025,-1.130331199,,,,,,
56:33.9,,,,,7803.470703,,,,,
56:33.9,,,,,,36.61132813,,,,
56:34.1,85.6061,55.88,,,,,96.3,8.18737152,,
56:34.1,,,,,6198.959961,,,,,
56:34.1,,,,,,19.62792969,,,,
56:34.1,85.6061,55.88,,,,,100,8.18737152,,
56:34.1,,,,,5810.151367,,,,,
56:34.1,,,,,,16.48828125,,,,
56:34.2,,,,,,,,,,
56:35.0,,,,,,,,,,
56:36.0,,,,,,,,,,
56:36.5,,,1.046599647,-1.135939513,,,,,,
56:36.5,,,1.04659967,-1.135939303,,,,,,
56:36.5,,,1.046599694,-1.135939089,,,,,,
56:36.5,,,1.051518689,-1.143971471,,,,,,
56:36.5,,,1.051518755,-1.143971073,,,,,,
56:36.5,,,1.051518767,-1.143971004,,,,,,
56:36.5,,,1.051518817,-1.143970703,,,,,,
56:36.5,,,1.051518868,-1.143970402,,,,,,
56:36.5,,,1.051518913,-1.14397013,,,,,,
56:36.5,,,1.051518956,-1.143969873,,,,,,
56:36.5,,,,,6382.198242,,,,,
56:36.5,,,,,,16.72460938,,,,
56:36.7,,,,,6880.004883,,,,,
56:36.7,,,,,,27.39257813,,,,
56:36.7,,,,,5154.129883,,,,,
56:36.7,,,,,,22.06640625,,,,
56:36.9,,,,,,,,,,
56:38.0,,,,,,,,,,
56:39.0,,,,,,,,,,
56:39.1,,,1.043812097,-1.138053313,,,,,,
56:39.1,,,1.043812083,-1.138053233,,,,,,
56:39.1,,,1.04381207,-1.138053157,,,,,,
56:39.1,,,1.043812057,-1.138053085,,,,,,
56:39.1,,,1.043812045,-1.138053016,,,,,,
56:39.1,,,1.043812034,-1.138052951,,,,,,
56:39.1,,,1.043812007,-1.1380528,,,,,,
56:39.1,,,1.043811998,-1.138052744,,,,,,
56:39.1,,,1.043811995,-1.138052728,,,,,,
56:39.2,,,,,6904.832031,,,,,
56:39.2,,,,,,35.83496094,,,,
56:39.3,,,,,6401.9375,,,,,
56:39.3,,,,,,50.55859375,,,,
56:40.0,,,1.043812104,-1.138053349,,,,,,
56:40.0,,,,,,,,,,
56:41.1,,,,,,,,,,
56:41.6,,,1.052880415,-1.145815693,,,,,,
56:41.6,,,1.052880423,-1.145815689,,,,,,
56:41.6,,,1.052880432,-1.145815684,,,,,,
56:41.6,,,1.052880453,-1.145815673,,,,,,
56:41.7,,,1.05288046,-1.145815669,,,,,,
56:41.7,85.6061,55.6,,,,,96.4,8.18737152,,
56:41.7,,,1.052880462,-1.145815668,,,,,,
56:41.7,,,1.052880468,-1.145815665,,,,,,
56:41.7,,,,,6402.492188,,,,,
56:41.7,,,,,,28.31738281,,,,
56:41.7,,,1.052880475,-1.145815661,,,,,,
56:41.8,,,1.05288048,-1.145815658,,,,,,
56:41.8,,,1.052880486,-1.145815655,,,,,,
56:41.9,,,,,6428.203125,,,,,
56:41.9,,,,,,18.25195313,,,,
56:41.9,,,,,6240.883789,,,,,
56:41.9,,,,,,15.94140625,,,,
56:42.0,,,,,,,,,,
56:43.0,,,,,,,,,,
56:43.1,,,,,,,,,/IP_10_3_0_8/release_trolley,12693
56:43.3,,,,,,,,,/IP_10_3_0_8/rosping_service,5972
56:44.0,,,,,,,,,,
56:44.5,,,1.05067601,-1.134559228,,,,,,
56:44.5,,,1.050676012,-1.134559224,,,,,,
56:44.5,,,1.050676024,-1.134559195,,,,,,
56:44.5,,,1.050700573,-1.134329096,,,,,,
56:44.5,,,1.05117892,-1.129625107,,,,,,
56:44.5,,,1.05137694,-1.127696912,,,,,,
56:44.5,,,1.052081652,-1.120876288,,,,,,
56:44.5,,,1.052785697,-1.114052806,,,,,,
56:44.5,,,1.053331618,-1.108842185,,,,,,
56:44.5,,,1.054098962,-1.101546575,,,,,,
56:44.6,,,,,5834.986328,,,,,
56:44.6,,,,,,17.76855469,,,,
56:44.7,85.6061,55.75,,,,,96.2,8.18737152,,
56:44.7,,,,,5677.636719,,,,,
56:44.7,,,,,,31.93945313,,,,
56:44.7,85.6061,55.75,,,,,90,8.18737152,,
56:44.7,,,,,5961.09375,,,,,
56:44.7,,,,,,24.22265625,,,,
56:45.0,,,,,,,,,,
56:45.9,,,,,,,,,,
56:46.4,,,1.077870877,-0.84410197,,,,,,
56:46.4,,,1.079088358,-0.834045901,,,,,,
56:46.4,,,1.080282536,-0.824230569,,,,,,
56:46.4,,,1.081487528,-0.814327953,,,,,,
56:46.4,,,1.082713205,-0.80426667,,,,,,
56:46.5,,,1.077260454,-0.788344616,,,,,,
56:46.5,,,1.078583777,-0.778152141,,,,,,
56:46.5,,,1.079877132,-0.768203585,,,,,,
56:46.5,,,1.081990515,-0.751942419,,,,,,
56:46.5,,,1.084504462,-0.73255372,,,,,,
56:46.6,,,,,4951.6875,,,,,
56:46.6,,,,,,38.58398438,,,,
56:46.7,,,,,8352.871094,,,,,
56:46.7,,,,,,43.42382813,,,,
56:46.9,,,,,,,,,,
56:47.1,,,,,,,,,/IP_10_3_0_8/reverse_robot,3363
56:47.9,,,,,,,,,,
56:48.6,,,1.192761609,-0.290441003,,,,,,
56:48.6,,,1.19988967,-0.281651665,,,,,,
56:48.6,,,1.210876583,-0.268866459,,,,,,
56:48.6,,,1.210754615,-0.269180923,,,,,,
56:48.6,,,1.22369307,-0.256125965,,,,,,
56:48.7,,,1.229835807,-0.25047771,,,,,,
56:48.7,,,1.236601136,-0.244524989,,,,,,
56:48.7,,,1.241268925,-0.240855952,,,,,,
56:48.7,,,1.246303888,-0.237067236,,,,,,
56:48.7,,,1.253287152,-0.232260453,,,,,,
56:48.9,,,,,8950.794922,,,,,
56:48.9,,,,,,37.22558594,,,,
56:48.9,,,,,,,,,,
56:49.0,,,,,7779.960938,,,,,
56:49.0,,,,,,23.54199219,,,,
56:49.9,,,,,,,,,,
56:50.8,,,1.240535551,-0.139129452,,,,,,
56:50.8,,,1.235625392,-0.137314718,,,,,,
56:50.8,,,1.232354093,-0.135906761,,,,,,
56:50.9,,,1.228409709,-0.134059618,,,,,,
56:50.9,,,1.223933146,-0.131737782,,,,,,
56:50.9,,,1.218669846,-0.128776265,,,,,,
56:50.9,,,1.213016447,-0.125321523,,,,,,
56:50.9,,,1.203885011,-0.119168453,,,,,,
56:50.9,,,1.193959798,-0.111688132,,,,,,
56:50.9,,,,,,,,,,
56:51.0,85.6061,55.52,,,,,96.7,8.18737152,,
56:51.0,,,1.190419888,-0.108805755,,,,,,
56:51.0,,,,,11357.4541,,,,,
56:51.0,,,,,,28.88867188,,,,
56:51.5,,,,,9662.412109,,,,,
56:51.5,,,,,,21.97558594,,,,
56:52.0,,,,,,,,,,
56:52.9,,,,,,,,,,
56:53.2,,,1.114688652,0.74268417,,,,,,
56:53.2,,,1.112533007,0.763946916,,,,,,
56:53.2,,,1.110372221,0.785134148,,,,,,
56:53.2,,,1.108201619,0.806487677,,,,,,
56:53.2,,,1.106173813,0.826371588,,,,,,
56:53.2,,,1.103126795,0.856150386,,,,,,
56:53.2,,,1.10029383,0.883718613,,,,,,
56:53.3,,,1.099320037,0.893033969,,,,,,
56:53.3,,,1.097554221,0.909806972,,,,,,
56:53.3,,,1.0957941,0.92658535,,,,,,
56:53.3,,,,,8828.410156,,,,,
56:53.3,,,,,,33.67382813,,,,
56:53.5,,,,,7606.689453,,,,,
56:53.5,,,,,,20.46289063,,,,
56:53.9,,,,,,,,,,
56:54.9,,,,,,,,,,
56:55.2,,,1.076035134,0.977408489,,,,,,
56:55.2,,,,,9289.407227,,,,,
56:55.2,,,,,,37.50683594,,,,
56:55.2,,,1.077422361,0.965871243,,,,,,
56:55.2,85.6061,55.75,,,,,96.1,8.18737152,,
56:55.2,,,1.029266087,1.251920982,,,,,,
56:55.2,85.6061,55.75,,,,,90.9,8.18737152,,
56:55.2,,,1.030964594,1.237610958,,,,,,
56:55.2,,,1.031527586,1.232908282,,,,,,
56:55.2,,,1.03271602,1.223031821,,,,,,
56:55.2,,,1.033810613,1.214114473,,,,,,
56:55.2,,,1.034869551,1.205528812,,,,,,
56:55.3,,,1.035886889,1.197364067,,,,,,
56:55.3,,,1.036837556,1.189645027,,,,,,
56:55.3,,,,,9429.868164,,,,,
56:55.3,,,,,,43.04199219,,,,
56:55.9,,,,,,,,,,
56:56.9,,,,,,,,,,
56:57.3,,,1.044355494,1.18206581,,,,,,
56:57.3,,,,,10304.30078,,,,,
56:57.3,,,,,,32.89648438,,,,
56:57.3,,,1.043642838,1.186237796,,,,,,
56:57.4,,,1.04296732,1.190085653,,,,,,
56:57.4,,,1.042487574,1.192801059,,,,,,
56:57.4,,,1.042005729,1.195510046,,,,,,
56:57.5,,,1.041791632,1.196681615,,,,,,
56:57.5,,,1.041799414,1.196639052,,,,,,
56:57.5,,,1.041814133,1.196554501,,,,,,
56:57.5,,,1.041929671,1.195903683,,,,,,
56:57.5,,,1.042245744,1.194258416,,,,,,
56:57.6,,,,,10442.64063,,,,,
56:57.6,,,,,,18.22167969,,,,
56:57.6,,,,,9326.970703,,,,,
56:57.6,,,,,,20.12695313,,,,
56:58.0,,,,,,,,,,
56:59.0,,,,,,,,,,
